age,occupation,marital_status,education_level,credit_default,housing_loan,personal_loan,contact_method,last_contact_month,last_contact_day_of_week,last_contact_duration,campaign_contacts,days_since_previous_contact,previous_contacts,previous_campaign_outcome,employment_variation_rate,consumer_price_index,consumer_confidence_index,euribor_3_month_rate,number_employed,subscription_status
25,Student,Single,High School,No,Yes,No,Cellular,5,Monday,59,2,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
41,Unemployed,Married,Professional Course,No,Yes,No,Telephone,5,Monday,33,5,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
50,Housemaid,Married,Basic (9 Years),No,Yes,No,Cellular,5,Monday,126,2,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
39,Technician,Single,Professional Course,No,Yes,No,Cellular,5,Monday,87,5,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
38,Technician,Single,Professional Course,No,Yes,No,Telephone,5,Monday,15,7,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
42,Technician,Single,University Degree,No,No,No,Cellular,5,Monday,45,4,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
41,Admin,Single,High School,No,No,No,Cellular,5,Monday,722,4,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,Yes
48,Admin,Divorced,University Degree,No,No,No,Cellular,5,Monday,17,5,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
41,Blue-collar,Married,Basic (9 Years),No,Yes,No,Cellular,5,Monday,7,6,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
41,Admin,Divorced,Professional Course,No,No,No,Cellular,5,Monday,16,10,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
38,Technician,Single,Professional Course,No,No,No,Cellular,5,Monday,201,5,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
25,Admin,Single,University Degree,No,No,No,Cellular,5,Monday,8,5,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
44,Blue-collar,Single,Basic (9 Years),No,Yes,No,Cellular,5,Monday,536,2,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,Yes
29,Admin,Divorced,Professional Course,No,Yes,Yes,Cellular,5,Monday,58,6,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
48,Admin,Divorced,University Degree,No,Yes,No,Cellular,5,Monday,28,6,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
49,Blue-collar,Divorced,Professional Course,No,Yes,No,Cellular,5,Monday,11,10,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
49,Blue-collar,Divorced,Professional Course,No,No,No,Cellular,5,Monday,17,8,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
57,Services,Married,High School,No,Yes,Yes,Cellular,5,Monday,473,3,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,Yes
38,Admin,Single,University Degree,No,No,No,Cellular,5,Monday,114,4,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
43,Admin,Single,High School,No,Yes,No,Cellular,5,Monday,159,3,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
42,Management,Divorced,University Degree,No,No,No,Cellular,5,Monday,359,5,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
38,Technician,Single,Professional Course,No,Yes,No,Cellular,5,Monday,17,7,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
39,Self-employed,Married,High School,No,No,No,Cellular,5,Monday,11,8,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
38,Admin,Single,University Degree,No,Yes,Yes,Telephone,5,Monday,193,4,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
31,Admin,Married,University Degree,No,No,No,Cellular,5,Monday,116,4,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
41,Blue-collar,Married,Basic (9 Years),No,No,No,Cellular,5,Monday,157,5,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
57,Blue-collar,Divorced,Basic (9 Years),No,Yes,No,Telephone,5,Monday,73,6,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
40,Admin,Single,High School,No,No,No,Cellular,5,Monday,18,5,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
57,Admin,Single,High School,No,Yes,No,Telephone,5,Monday,26,5,12,1,Success,-1.8,92.893,-46.2,1.244,5099.1,No
57,Services,Married,High School,No,Yes,No,Cellular,5,Monday,126,2,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
21,Student,Single,High School,No,No,No,Cellular,5,Monday,97,2,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
44,Services,Married,High School,No,Yes,No,Cellular,5,Monday,144,3,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
35,Housemaid,Married,University Degree,No,Yes,No,Cellular,5,Monday,59,2,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
27,Services,Single,University Degree,No,Yes,No,Cellular,5,Monday,19,5,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
54,Retired,Divorced,Professional Course,No,Yes,No,Cellular,5,Monday,44,8,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
27,Services,Single,University Degree,No,Yes,Yes,Cellular,5,Monday,22,6,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
25,Technician,Single,Professional Course,No,Yes,No,Cellular,5,Monday,44,4,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
50,Housemaid,Married,Basic (9 Years),No,Yes,No,Cellular,5,Monday,16,6,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
46,Admin,Divorced,Basic (6 Years),No,No,No,Cellular,5,Monday,7,7,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
25,Student,Single,High School,No,Yes,No,Telephone,5,Monday,21,7,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
38,Technician,Single,Professional Course,No,Yes,Yes,Cellular,5,Monday,15,9,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
38,Admin,Single,University Degree,No,Yes,Yes,Cellular,5,Monday,30,7,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
41,Admin,Divorced,High School,No,No,No,Cellular,5,Monday,13,8,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
32,Admin,Single,University Degree,No,Yes,No,Cellular,5,Monday,8,7,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
33,Management,Married,University Degree,No,Yes,No,Cellular,5,Monday,259,2,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
30,Student,Single,University Degree,No,Yes,No,Cellular,5,Monday,90,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
52,Admin,Divorced,Basic (9 Years),No,Yes,No,Telephone,5,Monday,51,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
27,Admin,Divorced,High School,No,Yes,No,Cellular,5,Monday,10,4,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
57,Services,Married,High School,No,No,No,Cellular,5,Monday,380,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
42,Technician,Single,University Degree,No,Yes,No,Cellular,5,Monday,33,2,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
44,Technician,Married,University Degree,No,No,No,Cellular,5,Monday,30,5,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
24,Student,Single,High School,No,No,No,Cellular,5,Monday,557,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
31,Admin,Married,University Degree,No,Yes,Yes,Cellular,5,Monday,173,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
29,Services,Married,High School,No,Yes,No,Telephone,5,Monday,87,6,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
30,Admin,Married,Basic (9 Years),No,Yes,Yes,Cellular,5,Monday,97,1,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
32,Blue-collar,Married,Professional Course,No,Yes,No,Cellular,5,Monday,333,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
28,Admin,Single,University Degree,No,No,No,Cellular,5,Monday,55,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
31,Admin,Married,University Degree,No,No,No,Cellular,5,Monday,213,1,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
28,Admin,Single,University Degree,No,No,No,Cellular,5,Monday,192,1,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
47,Management,Married,High School,No,No,No,Cellular,5,Monday,57,1,9,2,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
34,Admin,Single,University Degree,No,Yes,No,Cellular,5,Monday,16,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
28,Admin,Single,University Degree,No,Yes,No,Cellular,5,Monday,442,1,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,Yes
47,Management,Married,High School,No,No,No,Cellular,5,Monday,245,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
23,Blue-collar,Single,High School,No,Yes,No,Cellular,5,Monday,115,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
46,Blue-collar,Married,Basic (9 Years),No,Yes,No,Cellular,5,Monday,410,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
23,Blue-collar,Single,High School,No,Yes,No,Cellular,5,Monday,158,1,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
34,Admin,Single,University Degree,No,No,No,Cellular,5,Monday,283,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
44,Admin,Married,Basic (6 Years),No,No,No,Cellular,5,Monday,217,1,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
39,Admin,Single,Professional Course,No,Yes,No,Cellular,5,Monday,97,1,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
48,Blue-collar,Married,Basic (4 Years),No,No,No,Cellular,5,Monday,420,7,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
38,Technician,Single,Professional Course,No,No,No,Telephone,5,Monday,325,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
37,Technician,Married,High School,No,No,No,Cellular,5,Monday,161,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
41,Admin,Single,University Degree,No,Yes,No,Cellular,5,Monday,166,2,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
41,Management,Married,High School,No,No,No,Cellular,5,Monday,97,1,999,2,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
30,Blue-collar,Single,Basic (9 Years),No,No,No,Cellular,5,Monday,74,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
45,Services,Divorced,High School,No,No,No,Cellular,5,Monday,15,9,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
41,Management,Married,High School,No,No,No,Cellular,5,Monday,216,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
36,Services,Single,High School,No,No,No,Cellular,5,Monday,288,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
52,Admin,Married,High School,No,Yes,No,Cellular,5,Monday,17,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
44,Entrepreneur,Divorced,University Degree,No,Yes,No,Telephone,5,Monday,28,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
30,Admin,Married,High School,No,Yes,No,Cellular,5,Monday,169,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
35,Admin,Divorced,High School,No,Yes,No,Cellular,5,Monday,88,1,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
44,Services,Divorced,High School,No,No,No,Cellular,5,Monday,903,4,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,Yes
38,Technician,Single,University Degree,No,Yes,No,Cellular,5,Monday,12,13,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
25,Student,Single,High School,No,Yes,No,Telephone,5,Monday,52,9,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
24,Blue-collar,Single,Basic (9 Years),No,Yes,No,Cellular,5,Monday,155,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
33,Unemployed,Married,Basic (4 Years),No,No,No,Cellular,5,Monday,205,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
37,Blue-collar,Married,Professional Course,No,Yes,No,Cellular,5,Monday,68,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
41,Admin,Divorced,High School,No,Yes,No,Cellular,5,Monday,63,5,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
37,Blue-collar,Married,Professional Course,No,No,No,Cellular,5,Monday,114,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
24,Blue-collar,Single,Basic (9 Years),No,No,No,Cellular,5,Monday,297,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
37,Blue-collar,Married,Professional Course,No,Yes,No,Cellular,5,Monday,185,1,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
33,Blue-collar,Single,High School,No,No,No,Cellular,5,Monday,222,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
48,Blue-collar,Married,Basic (4 Years),No,No,No,Cellular,5,Monday,284,3,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
30,Technician,Single,University Degree,No,No,No,Cellular,5,Monday,195,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
32,Self-employed,Single,University Degree,No,No,No,Cellular,5,Monday,119,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
41,Management,Divorced,High School,No,No,No,Cellular,5,Monday,261,1,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
28,Blue-collar,Single,Professional Course,No,Yes,No,Cellular,5,Monday,113,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
46,Blue-collar,Married,High School,No,No,No,Cellular,5,Monday,11,5,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
35,Blue-collar,Married,Professional Course,No,Yes,No,Cellular,5,Monday,42,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
33,Technician,Married,Professional Course,No,Yes,No,Cellular,5,Monday,110,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
33,Admin,Single,Professional Course,No,Yes,No,Cellular,5,Monday,1340,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,Yes
59,Management,Married,Basic (4 Years),No,No,No,Cellular,5,Monday,455,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
29,Admin,Single,High School,No,Yes,No,Cellular,5,Monday,119,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
52,Admin,Divorced,High School,No,Yes,Yes,Cellular,5,Monday,110,1,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
38,Technician,Single,Professional Course,No,No,No,Cellular,5,Monday,170,2,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
29,Technician,Single,Professional Course,No,Yes,No,Cellular,5,Monday,245,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
30,Admin,Married,High School,No,No,No,Cellular,5,Monday,268,2,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
41,Technician,Single,High School,No,Yes,No,Cellular,5,Monday,108,2,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
29,Technician,Single,Professional Course,No,Yes,No,Cellular,5,Monday,487,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,Yes
33,Technician,Married,University Degree,No,Yes,No,Cellular,5,Monday,182,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
25,Blue-collar,Single,Basic (9 Years),No,Yes,No,Cellular,5,Monday,165,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
41,Admin,Single,High School,No,No,No,Cellular,5,Monday,18,4,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
21,Blue-collar,Single,Basic (9 Years),No,Yes,No,Cellular,5,Monday,250,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
21,Blue-collar,Single,Basic (9 Years),No,No,No,Cellular,5,Monday,154,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
33,Blue-collar,Single,High School,No,No,No,Cellular,5,Monday,2301,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,Yes
35,Technician,Divorced,University Degree,No,No,No,Cellular,5,Monday,169,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
37,Management,Divorced,University Degree,No,Yes,No,Cellular,5,Monday,176,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
47,Entrepreneur,Married,Professional Course,No,Yes,No,Cellular,5,Monday,69,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
32,Management,Married,University Degree,No,No,Yes,Cellular,5,Monday,119,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
37,Management,Divorced,University Degree,No,No,No,Cellular,5,Monday,493,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,Yes
41,Blue-collar,Married,Basic (9 Years),No,Yes,No,Cellular,5,Monday,295,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
25,Student,Single,High School,No,No,No,Telephone,5,Monday,11,6,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
27,Services,Single,University Degree,No,Yes,Yes,Cellular,5,Monday,33,5,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
44,Unemployed,Married,Basic (9 Years),No,Yes,No,Telephone,5,Monday,152,4,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
31,Technician,Divorced,High School,No,No,No,Cellular,5,Monday,41,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
42,Services,Divorced,High School,No,Yes,No,Cellular,5,Monday,252,4,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
31,Technician,Divorced,High School,No,No,No,Cellular,5,Monday,40,1,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
36,Blue-collar,Married,Basic (9 Years),No,Yes,No,Cellular,5,Monday,156,1,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
43,Services,Divorced,High School,No,Yes,No,Cellular,5,Monday,55,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
46,Admin,Divorced,Basic (6 Years),No,Yes,No,Cellular,5,Monday,18,5,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
58,Self-employed,Married,University Degree,No,Yes,No,Cellular,5,Monday,379,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
31,Blue-collar,Married,High School,No,No,No,Cellular,5,Monday,128,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
57,Technician,Divorced,Basic (6 Years),No,Yes,No,Cellular,5,Monday,86,4,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
38,Admin,Single,University Degree,No,Yes,No,Cellular,5,Monday,98,5,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
33,Admin,Single,Professional Course,No,No,No,Cellular,5,Monday,843,1,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,Yes
50,Admin,Divorced,Basic (4 Years),No,Yes,No,Cellular,5,Monday,8,11,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
47,Services,Married,High School,No,No,No,Cellular,5,Monday,261,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
32,Self-employed,Married,University Degree,No,No,Yes,Cellular,5,Monday,133,2,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
47,Services,Married,High School,No,Yes,Yes,Cellular,5,Monday,398,1,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
33,Technician,Divorced,Professional Course,No,No,No,Cellular,5,Monday,287,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
44,Unemployed,Divorced,Basic (6 Years),No,No,No,Cellular,5,Monday,208,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
28,Unemployed,Single,University Degree,No,Yes,No,Cellular,5,Monday,434,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
42,Blue-collar,Divorced,Basic (4 Years),No,Yes,No,Cellular,5,Monday,119,4,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
39,Self-employed,Divorced,University Degree,No,No,No,Cellular,5,Monday,140,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
43,Technician,Married,Professional Course,No,No,Yes,Cellular,5,Monday,191,2,12,1,Success,-1.8,92.893,-46.2,1.244,5099.1,No
23,Blue-collar,Single,High School,No,No,No,Cellular,5,Monday,380,2,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
32,Blue-collar,Married,Professional Course,No,Yes,No,Cellular,5,Monday,115,2,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
58,Admin,Married,University Degree,No,No,No,Cellular,5,Monday,325,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
29,Admin,Married,University Degree,No,Yes,No,Cellular,5,Monday,167,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
45,Admin,Divorced,University Degree,No,No,Yes,Cellular,5,Monday,63,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
35,Admin,Single,University Degree,No,No,No,Cellular,5,Monday,21,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
49,Retired,Married,High School,No,No,No,Cellular,5,Monday,47,3,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
42,Technician,Single,University Degree,No,No,Yes,Cellular,5,Monday,9,5,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
29,Admin,Married,University Degree,No,Yes,No,Cellular,5,Monday,565,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,Yes
45,Admin,Divorced,University Degree,No,No,No,Cellular,5,Monday,507,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,Yes
27,Admin,Single,University Degree,No,No,No,Telephone,5,Monday,82,6,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
30,Technician,Single,Professional Course,No,Yes,No,Cellular,5,Monday,212,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
46,Technician,Divorced,Professional Course,No,No,No,Cellular,5,Monday,78,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
37,Management,Married,University Degree,No,No,No,Cellular,5,Monday,546,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
44,Management,Divorced,University Degree,No,No,No,Cellular,5,Monday,79,3,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
46,Technician,Divorced,Professional Course,No,Yes,No,Cellular,5,Monday,431,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,Yes
29,Technician,Single,University Degree,No,No,No,Cellular,5,Monday,74,3,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
29,Services,Single,High School,No,Yes,No,Cellular,5,Monday,229,2,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
33,Services,Married,High School,No,No,Yes,Cellular,5,Monday,600,4,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,Yes
32,Admin,Divorced,University Degree,No,Yes,Yes,Cellular,5,Monday,156,5,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
30,Admin,Single,University Degree,No,Yes,No,Cellular,5,Monday,114,2,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
41,Admin,Single,High School,No,No,No,Cellular,5,Monday,435,7,2,1,Success,-1.8,92.893,-46.2,1.244,5099.1,No
34,Admin,Married,Professional Course,No,Yes,Yes,Cellular,5,Monday,326,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
44,Admin,Married,Basic (6 Years),No,Yes,No,Cellular,5,Monday,170,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
46,Management,Married,University Degree,No,No,No,Cellular,5,Monday,143,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
30,Services,Single,High School,No,No,No,Cellular,5,Monday,111,2,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
44,Management,Single,High School,No,No,No,Cellular,5,Monday,184,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
44,Management,Single,High School,No,No,No,Cellular,5,Monday,233,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
32,Admin,Married,University Degree,No,Yes,Yes,Cellular,5,Monday,110,1,999,1,Failure,-1.8,92.893,-46.2,1.244,5099.1,No
34,Blue-collar,Married,Basic (9 Years),No,Yes,No,Cellular,5,Monday,116,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
34,Blue-collar,Married,Basic (9 Years),No,Yes,No,Cellular,5,Monday,178,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
44,Management,Single,High School,No,Yes,No,Cellular,5,Monday,504,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,Yes
30,Technician,Single,Professional Course,No,Yes,Yes,Cellular,5,Monday,144,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
30,Technician,Single,University Degree,No,Yes,No,Cellular,5,Monday,177,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
28,Blue-collar,Married,High School,No,No,Yes,Telephone,5,Monday,21,2,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
30,Services,Single,High School,No,No,No,Cellular,5,Monday,700,3,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,Yes
35,Admin,Divorced,High School,No,Yes,No,Cellular,5,Monday,163,1,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
28,Services,Single,High School,No,Yes,No,Cellular,5,Monday,91,6,999,0,Non-existent,-1.8,92.893,-46.2,1.244,5099.1,No
